_mean1,_mean2,_mean3,_mean4,label
0.002751886,0.001829171,0.001485154,0.002863623,4
0.002733726,0.001828131,0.001501274,0.002789004,4
0.002679769,0.001738344,0.001325365,0.003420637,4
0.005368493,0.003784921,0.003230425,0.009736006,4
0.005223019,0.004041423,0.00363309,0.006889266,4
0.005055256,0.003652148,0.003082105,0.008150765,4
0.006577886,0.005412766,0.004775838,0.009409437,4
0.006958074,0.005478409,0.005073963,0.007766181,4
0.007089946,0.005696446,0.005161653,0.010790979,4
0.006426138,0.004882211,0.004106809,0.009510614,4
0.006517217,0.00506402,0.00423994,0.009973317,4
0.006238499,0.00472295,0.003934851,0.009322671,4
0.006651589,0.00537898,0.004635322,0.009176742,4
0.006140841,0.004871004,0.003868535,0.012077399,4
0.005007005,0.003745799,0.00316811,0.008439785,4
0.006141316,0.004638025,0.003760186,0.011271641,4
0.006591114,0.005485919,0.00447852,0.009348408,4
0.00618699,0.004749125,0.003939108,0.010830419,4
0.006346429,0.004914794,0.004238816,0.007316423,4
0.006197566,0.004800662,0.004011493,0.010001143,4
0.006470383,0.004954887,0.004169889,0.009448714,4
0.006933187,0.005403386,0.004959766,0.007915542,4
0.005198429,0.003815253,0.003213529,0.006941025,4
0.00509714,0.003623555,0.00299394,0.007910339,4
0.005244188,0.003711744,0.00295876,0.010305836,4
0.005311444,0.003833874,0.003146847,0.008431552,4
0.005106323,0.003768447,0.003147375,0.00705092,4
0.002704139,0.00188437,0.001479408,0.003136145,4
0.002776541,0.001977582,0.001615062,0.00317582,4
0.002776735,0.002032854,0.001649223,0.003301399,4
0.002726632,0.001871789,0.001551485,0.002824603,4
0.002749127,0.001909744,0.001643137,0.002609888,4
0.00278438,0.001870387,0.001579498,0.00278996,4
0.002721384,0.001777481,0.001418221,0.003181549,4
0.002759623,0.001917647,0.001534679,0.003411144,4
0.002766615,0.001954565,0.001618593,0.002834017,4
0.002765543,0.001959017,0.001609025,0.002966606,4
0.002769684,0.001970185,0.001656846,0.002965161,4
0.005383543,0.003935993,0.003359486,0.008433419,4
0.002684412,0.001723272,0.00134208,0.003021396,4
0.002784801,0.001859995,0.001555067,0.002872542,4
0.002764933,0.001850797,0.001537218,0.002662157,4
0.00292313,0.002040927,0.001787455,0.002740438,4
0.002767168,0.001844951,0.001527528,0.002635843,4
0.0027217,0.001805988,0.00140905,0.00316262,4
0.002775296,0.001847202,0.001523798,0.002880427,4
0.002945874,0.00205982,0.001797541,0.002913959,4
0.002813737,0.001858559,0.001555924,0.002624798,4
0.002793866,0.001865755,0.001576841,0.002746026,4
0.002700258,0.001725828,0.001340534,0.003016447,4
0.00274463,0.001841931,0.001448713,0.003027718,4
0.002674672,0.001710063,0.001343547,0.00283308,4
0.002771196,0.001843323,0.001533528,0.002691815,4
0.007140365,0.005961172,0.005497776,0.010741665,4
0.006828011,0.005796191,0.004917703,0.012649258,4
0.006867149,0.00549552,0.004931895,0.010381146,4
0.006818017,0.005334959,0.00466493,0.011381193,4
0.006674586,0.005121257,0.004501211,0.008692971,4
0.006671382,0.005133001,0.004462411,0.011157948,4
0.006575003,0.005130077,0.00464123,0.007736111,4
0.006722656,0.005126164,0.004468626,0.00983481,4
0.006612977,0.005444079,0.004726847,0.010902655,4
0.006612743,0.005170385,0.004632584,0.010140852,4
0.006622056,0.005279099,0.004604472,0.010658029,4
0.006606023,0.005173749,0.004571558,0.010574841,4
0.006420531,0.00517077,0.004414799,0.010618679,4
0.006184989,0.004722117,0.003887145,0.010518659,4
0.006179841,0.004948087,0.003947089,0.012951748,4
0.006514528,0.005196323,0.004330961,0.010291662,4
0.00624748,0.005009587,0.004032013,0.01277372,4
0.006279802,0.005132166,0.004134011,0.013420518,4
0.006042095,0.004657752,0.003743836,0.010956,4
0.006141821,0.004880724,0.00392884,0.01224009,4
0.004965924,0.00360454,0.003019433,0.007685521,4
0.005644347,0.004136714,0.003685596,0.008427143,4
0.006098461,0.004628439,0.003851548,0.009538378,4
0.002730436,0.001816987,0.001405936,0.003094824,4
0.002704839,0.001727781,0.001334112,0.00296607,4
0.006022807,0.004674551,0.003694935,0.012744886,4
0.005421269,0.003966893,0.003578063,0.008699822,4
0.006660559,0.005593687,0.004768917,0.011103666,4
0.006702591,0.005538814,0.004868611,0.010534415,4
0.006468958,0.004897771,0.004176501,0.009334858,4
0.006429051,0.004819898,0.004048975,0.009306746,4
0.006485317,0.004975176,0.004205806,0.008883293,4
0.00491486,0.003678165,0.002988583,0.010161436,4
0.004872922,0.003488698,0.002857159,0.007465103,4
0.00488449,0.003524431,0.002916228,0.007709992,4
0.004958365,0.00357153,0.003049572,0.00798308,4
0.005200315,0.003785185,0.003327804,0.007030065,4
0.005060145,0.003748691,0.003046255,0.010146786,4
0.005558167,0.004142114,0.00362008,0.008850386,4
0.005401473,0.003915816,0.003346435,0.010810523,4
0.002707673,0.001823396,0.001479147,0.003080596,4
0.004892418,0.003538612,0.002986724,0.007985164,4
0.006084229,0.004596751,0.003777642,0.010367653,4
0.005067782,0.003581859,0.003174713,0.007672925,4
0.003108809,0.002212855,0.002089614,0.002762703,4
0.006283466,0.004745828,0.003961783,0.009318913,4
0.005041699,0.003587667,0.003134951,0.00767615,4
0.006624798,0.005253974,0.004419402,0.007086679,4
0.003056758,0.002178864,0.002045137,0.002743518,4
0.005727197,0.004310814,0.004253904,0.005609022,4
0.006613067,0.005220033,0.004586018,0.010611389,4
0.00767766,0.00651974,0.00698393,0.009328977,4
0.0027853,0.001965536,0.001637246,0.00284235,4
0.007353867,0.006307881,0.007008962,0.009024907,4
0.006105374,0.004697657,0.003829116,0.010901156,4
0.005405574,0.004322772,0.003852115,0.0042553,4
0.006763322,0.005513609,0.005166219,0.008540034,4
0.006168922,0.004705176,0.00386833,0.011004959,4
0.003077172,0.002236643,0.002236834,0.002978011,4
0.002777574,0.001851725,0.001519167,0.002990507,4
0.00321037,0.002341223,0.002242999,0.00292465,4
0.006667999,0.0052958,0.004680636,0.01099363,4
0.006010403,0.004912986,0.00553917,0.007528471,4
0.00667938,0.005562761,0.004756487,0.011136839,4
0.006305841,0.004821634,0.004019553,0.009663962,4
0.002708328,0.001745314,0.001367041,0.002941029,4
0.006541343,0.005281681,0.004631618,0.009197687,4
0.005156379,0.003793884,0.003183327,0.006991196,4
0.00660951,0.005350161,0.00470873,0.009502356,4
0.004975373,0.00370754,0.003012604,0.010155334,4
0.00272746,0.001866693,0.001545624,0.002820448,4
0.005447054,0.004226761,0.003836875,0.004385524,4
0.005280857,0.003973897,0.00352465,0.003598926,4
0.003009126,0.002184939,0.002181595,0.003051877,4
0.006241614,0.00485504,0.004060849,0.010940837,4
0.006073258,0.00462612,0.00377351,0.0110839,4
0.007580702,0.006385933,0.006723037,0.009640067,4
0.006381691,0.004887397,0.00417112,0.006809821,4
0.005008864,0.003617621,0.003053208,0.007752096,4
0.006090833,0.004634604,0.003807171,0.010230863,4
0.002766225,0.001960856,0.001616899,0.002966368,4
0.00636366,0.004854985,0.004186569,0.006998722,4
0.005028668,0.003623654,0.003068785,0.007782799,4
0.005170101,0.003800857,0.003193182,0.006974825,4
0.006693044,0.005138078,0.004512798,0.009917261,4
0.006175188,0.004781202,0.003978056,0.00998105,4
0.006635609,0.005322807,0.004648924,0.010637226,4
0.006640204,0.005522782,0.004751906,0.011022803,4
0.00312988,0.002246384,0.002159039,0.002800074,4
0.006632192,0.005504496,0.004743836,0.010983831,4
0.002766793,0.001952591,0.001605524,0.002960502,4
0.002768905,0.001966219,0.001647133,0.002931862,4
0.005311137,0.004022896,0.003362418,0.003547812,4
0.005188295,0.003722965,0.002985332,0.010257533,4
0.005842524,0.004342108,0.003542026,0.010349866,4
0.00600986,0.004890265,0.00547851,0.007359834,4
0.006517111,0.005063773,0.004239782,0.009972132,4
0.004904198,0.003536996,0.002951802,0.007782847,4
0.007273143,0.005949143,0.005611173,0.010314462,4
0.007668277,0.006498781,0.006976231,0.009229527,4
0.005396275,0.003909071,0.003333622,0.010793843,4
0.003168429,0.002348374,0.002336157,0.00244773,4
0.00647055,0.005021725,0.004262632,0.006911622,4
0.002768206,0.001856895,0.001554522,0.002789655,4
0.002721532,0.001790853,0.001413919,0.00317267,4
0.005428245,0.004146354,0.003769063,0.006811843,4
0.005284716,0.003855731,0.003263165,0.008363094,4
0.005240616,0.004094962,0.003411502,0.003613156,4
0.005418219,0.003964395,0.00356039,0.008678282,4
0.006522443,0.005148818,0.00458327,0.008640739,4
0.002767905,0.00193194,0.001588386,0.002945737,4
0.006737076,0.005491484,0.005154873,0.008437972,4
0.00316905,0.002377625,0.002347882,0.003281855,4
0.002721136,0.001805393,0.001408164,0.003162799,4
0.004987606,0.003676296,0.003120834,0.00825764,4
0.006428516,0.004831337,0.004059591,0.00934417,4
0.005106918,0.003688794,0.003095161,0.008207387,4
0.005441902,0.003993302,0.003584396,0.008722515,4
0.007012084,0.005667233,0.005303463,0.010390956,4
0.005472601,0.004215897,0.004007133,0.004583941,4
0.003121848,0.00231953,0.00228906,0.003103976,4
0.002765892,0.001957566,0.001612144,0.002923387,4
0.002744882,0.001837438,0.001518502,0.002789215,4
0.006510324,0.00463564,0.004113613,0.006860169,4
0.002764058,0.001840429,0.001527384,0.002710329,4
0.00276824,0.001966291,0.001640172,0.002965665,4
0.003097499,0.002201881,0.00206629,0.002774096,4
0.006170501,0.004931818,0.003932092,0.012939445,4
0.005013538,0.003592214,0.003027454,0.00795416,4
0.006363066,0.004937016,0.004129772,0.009986736,4
0.006450634,0.005171253,0.004440239,0.010611565,4
0.005207678,0.003868286,0.003426811,0.006984402,4
0.006271244,0.005099709,0.004107004,0.013249256,4
0.002770329,0.001936966,0.001610419,0.002824806,4
0.003023285,0.002203398,0.002167987,0.002966929,4
0.005393852,0.004307254,0.00383576,0.004148962,4
0.006566202,0.005130726,0.004316067,0.006970884,4
0.005086862,0.003615198,0.003179871,0.007636981,4
0.004964472,0.003603112,0.003017593,0.007685957,4
0.006623287,0.005241022,0.004393861,0.007065868,4
0.006112474,0.004622925,0.003747513,0.011247392,4
0.006651362,0.005379381,0.004634735,0.009177385,4
0.00608724,0.004792657,0.003837197,0.012452789,4
0.006361949,0.004902614,0.004208869,0.0070926,4
0.006572033,0.005258324,0.00467712,0.010715348,4
0.006101822,0.004748621,0.00384044,0.011930456,4
0.006544514,0.005219407,0.004407235,0.010393831,4
0.006153213,0.004900909,0.003934308,0.012453333,4
0.005077019,0.003620639,0.002997849,0.007875866,4
0.006841875,0.005507056,0.005168286,0.008155127,4
0.005141007,0.003680015,0.003128068,0.007033293,4
0.00643353,0.004828638,0.004063287,0.009309901,4
0.005349648,0.004118074,0.003617874,0.004446601,4
0.002721967,0.001780024,0.00141743,0.003175967,4
0.003125615,0.002241838,0.00214999,0.002762223,4
0.002707654,0.001750586,0.001366403,0.002948057,4
0.005158072,0.003790627,0.003319081,0.006981934,4
0.006587818,0.005273117,0.004658886,0.010705737,4
0.003043121,0.002226978,0.002176948,0.002878196,4
0.004963741,0.003576401,0.00305206,0.007990798,4
0.004928247,0.003515148,0.002947319,0.007524108,4
0.005120316,0.003722682,0.003272266,0.007018806,4
0.006094752,0.004657063,0.003824691,0.010149703,4
0.00544753,0.004003892,0.003407871,0.008662571,4
0.002776734,0.002032548,0.001649034,0.003300703,4
0.006539572,0.005266583,0.004627156,0.009158182,4
0.00631638,0.005302442,0.00598907,0.008113821,4
0.007005425,0.005731189,0.005218291,0.010563607,4
0.006395663,0.00497078,0.004261905,0.007267841,4
0.005120646,0.003771233,0.003304443,0.00702593,4
0.006522051,0.005284517,0.00523275,0.007759124,4
0.005066944,0.003644169,0.003057502,0.008083672,4
0.002869526,0.002000515,0.001742996,0.002700221,4
0.002702347,0.001759577,0.001375743,0.003290922,4
0.006665875,0.005367405,0.004618366,0.011130329,4
0.006714313,0.005256754,0.004798601,0.007747046,4
0.006235156,0.00483846,0.004040497,0.010809622,4
0.002731798,0.001823371,0.001441721,0.002980116,4
0.006242738,0.005002515,0.004024898,0.012773111,4
0.006842413,0.005456241,0.005059398,0.008245223,4
0.005423533,0.004152188,0.003892227,0.004178026,4
0.006591206,0.005273709,0.004653502,0.010701016,4
0.007437194,0.006147171,0.006233007,0.009697675,4
0.006374383,0.005042784,0.004932547,0.00758636,4
0.005460478,0.004216147,0.003948865,0.004249389,4
0.005081871,0.003799631,0.003229502,0.008495558,4
0.005325912,0.003916,0.003483698,0.008639965,4
0.007183284,0.005822854,0.005388135,0.010547213,4
0.005056195,0.003676391,0.003098511,0.007592198,4
0.005339723,0.003767984,0.003167549,0.009867891,4
0.005051031,0.003648633,0.003080686,0.008143453,4
0.005009057,0.003746835,0.003169153,0.00843975,4
0.006141896,0.004852139,0.003873605,0.01276017,4
0.006496286,0.005033374,0.004312694,0.008806433,4
0.003142567,0.002293972,0.002284137,0.002988428,4
0.006534027,0.004998097,0.004245255,0.009546119,4
0.006183015,0.004950973,0.003951074,0.012943393,4
0.002710238,0.001775037,0.00139751,0.003178864,4
0.006096781,0.004704958,0.003846502,0.011146935,4
0.002845042,0.002008523,0.001717022,0.002943262,4
0.0066504,0.005381083,0.004632238,0.009180118,4
0.002768971,0.001842644,0.001533997,0.002687616,4
0.002695617,0.001722365,0.001336996,0.002925415,4
0.00734598,0.005968203,0.005608052,0.005500122,5
0.007097108,0.005705278,0.005604906,0.007348486,5
0.007010061,0.005630328,0.005503498,0.007683109,5
0.006997387,0.005377185,0.004744772,0.006070879,5
0.006799004,0.005690615,0.00490806,0.009496157,5
0.006718634,0.005002102,0.004446258,0.005400161,5
0.00670891,0.005299265,0.004696829,0.006774606,5
0.006699576,0.005072302,0.004746161,0.005959017,5
0.006695478,0.005067905,0.004740437,0.00594557,5
0.006669694,0.005126816,0.004445021,0.00610137,5
0.006647931,0.005143135,0.004375754,0.005996599,5
0.006624926,0.005255074,0.004421571,0.007088446,5
0.006621754,0.005227875,0.004367935,0.007044744,5
0.006591325,0.005276329,0.004389398,0.007016987,5
0.006492489,0.004862729,0.004217956,0.005797206,5
0.006381566,0.00488722,0.004171018,0.006809699,5
0.006378691,0.00480281,0.004140991,0.006721577,5
0.005911773,0.004476339,0.004729984,0.005510987,5
0.005859416,0.004398749,0.004507795,0.005609801,5
0.005674093,0.004454774,0.004004264,0.007661941,5
0.005660315,0.003855961,0.003894393,0.003590701,5
0.005625248,0.003900778,0.003870266,0.003551421,5
0.005614393,0.004108656,0.003684673,0.00413616,5
0.00560461,0.003911915,0.003856067,0.003559911,5
0.005510653,0.00426846,0.004168399,0.004740289,5
0.005495511,0.004295532,0.003713792,0.003981506,5
0.005481749,0.004252972,0.003981475,0.004290478,5
0.005458463,0.003800036,0.003755515,0.003117652,5
0.005455966,0.004192918,0.003936632,0.004515591,5
0.00544837,0.004244368,0.003828649,0.004981736,5
0.005430399,0.004214179,0.00376746,0.004431151,5
0.0054175,0.004141743,0.003882978,0.004166372,5
0.00540718,0.00418012,0.003679876,0.003943628,5
0.005383513,0.00437962,0.003815115,0.00414135,5
0.005367567,0.004035099,0.003287608,0.00486691,5
0.005347702,0.003975406,0.003299761,0.004255082,5
0.005330667,0.003686727,0.002988869,0.003045848,5
0.005285051,0.003979511,0.003563229,0.003625805,5
0.005257402,0.003629916,0.002978233,0.003738703,5
0.005250699,0.003933525,0.003247237,0.003405646,5
0.00523424,0.003586755,0.002990625,0.003474068,5
0.005233687,0.004205902,0.003524385,0.003755758,5
0.005217136,0.003534575,0.002885649,0.003237175,5
0.005205763,0.003551938,0.002978927,0.003439174,5
0.005181408,0.003610463,0.002955349,0.003406739,5
0.005158063,0.003630398,0.003548835,0.003614175,5
0.005139187,0.003652828,0.003535848,0.003545421,5
0.005133915,0.003423906,0.002724861,0.002996485,5
0.005124453,0.003927757,0.002891442,0.005971822,5
0.005123606,0.003528808,0.003525128,0.003410782,5
0.005080492,0.003681295,0.003495465,0.004216623,5
0.005036298,0.003607803,0.002923035,0.003379739,5
0.005025991,0.00355221,0.002793147,0.003695197,5
0.005010188,0.003358922,0.002746368,0.003228639,5
0.005003803,0.003526549,0.002861673,0.003471543,5
0.004993564,0.003432789,0.003435657,0.003296436,5
0.004967873,0.003327717,0.00270565,0.003234305,5
0.004956146,0.003349895,0.002679986,0.003329694,5
0.004888707,0.003569487,0.002764007,0.004534792,5
0.004786473,0.003180838,0.003293175,0.00309657,5
0.002606856,0.001794016,0.001428624,0.001593853,5
0.002535737,0.001701668,0.001369215,0.001373486,5
0.002438722,0.001633702,0.001327539,0.001647608,5
0.005700853,0.004006479,0.003675202,0.004960113,3
0.005555584,0.003876373,0.003536618,0.004455584,3
0.005708738,0.004097093,0.003760196,0.004701786,3
0.005218917,0.003578902,0.003058369,0.003828934,3
0.007598722,0.005916106,0.00583573,0.006490406,3
0.005895688,0.00419726,0.003961459,0.004349593,3
0.005877442,0.004219589,0.00399637,0.004292748,3
0.007141091,0.005531174,0.005339423,0.007189459,3
0.007166855,0.005555571,0.005371852,0.007307122,3
0.007723966,0.006173148,0.006179308,0.008004173,3
0.007555525,0.006007,0.005978474,0.007723006,3
0.007640514,0.005959054,0.005876189,0.006870312,3
0.00764891,0.0059732,0.005906119,0.006880833,3
0.00787045,0.006266805,0.006303618,0.007348618,3
0.007980194,0.006314751,0.006341165,0.007434356,3
0.007709167,0.005996276,0.00577339,0.00747855,3
0.00758318,0.005868306,0.005677023,0.007085244,3
0.007551936,0.00598237,0.005859621,0.007962308,3
0.007683585,0.006146056,0.006092153,0.00773998,3
0.007411834,0.005754348,0.005593302,0.007116686,3
0.00725363,0.005560851,0.005328632,0.00704378,3
0.007392645,0.005753168,0.005632755,0.00745667,3
0.007369837,0.005666112,0.005457696,0.007087115,3
0.007511128,0.005768698,0.005501228,0.007243849,3
0.007437175,0.005762367,0.005533458,0.0073039,3
0.007393946,0.005692164,0.005511765,0.006798674,3
0.007290958,0.00564378,0.005421273,0.007087748,3
0.007450305,0.005767774,0.005553664,0.007093068,3
0.007273125,0.005573902,0.005320603,0.006560811,3
0.007406371,0.005907198,0.00587398,0.007911067,3
0.006849213,0.005302482,0.004677964,0.009520517,1
0.005429792,0.003774923,0.00315313,0.006676575,1
0.006597348,0.005172663,0.00469171,0.009318969,1
0.006880894,0.005470512,0.004848043,0.010684164,1
0.006859049,0.005440621,0.004839724,0.010776739,1
0.005192386,0.003707624,0.003225817,0.006889049,1
0.007277806,0.005860049,0.005594356,0.009592242,1
0.005112033,0.00360387,0.002976501,0.006950427,1
0.006795878,0.003712151,0.003127358,0.006552326,1
0.005331293,0.003792853,0.00325771,0.007795537,1
0.006707131,0.003405163,0.002706539,0.006796481,1
0.006341523,0.004913967,0.004131574,0.01037407,1
0.005275512,0.003656049,0.003146404,0.006064596,1
0.006877156,0.005291483,0.004788708,0.008615571,1
0.006302268,0.004855154,0.004090672,0.009311031,1
0.007117235,0.005386305,0.004921687,0.008550441,1
0.005005982,0.003542914,0.002823477,0.008390393,1
0.006892664,0.005354929,0.004893519,0.009088144,1
0.005046429,0.003643196,0.002904107,0.008573441,1
0.006414995,0.004895227,0.004187877,0.009751627,1
0.003126652,0.002295911,0.002274401,0.003024205,1
0.006374316,0.004923266,0.004156055,0.01030419,1
0.0052829,0.003738663,0.003142059,0.006962449,1
0.005602055,0.00399807,0.003498713,0.006490994,1
0.003010123,0.002185997,0.002183606,0.003049103,1
0.005692916,0.004229249,0.004130151,0.005905295,1
0.006754521,0.005327929,0.004787383,0.010152687,1
0.006630867,0.00517454,0.00466965,0.009667684,1
0.006915844,0.005527009,0.004879921,0.010468451,1
0.005295613,0.003701401,0.00316137,0.006252436,1
0.006483557,0.005061439,0.004412951,0.010002814,1
0.007265114,0.005705449,0.005344549,0.009284811,1
0.006638914,0.005229838,0.004645096,0.009288473,1
0.003151212,0.002348713,0.00235615,0.002398618,1
0.005196937,0.00372147,0.003105259,0.007452203,1
0.005444139,0.003937107,0.003777394,0.005366791,1
0.006906656,0.003572893,0.002976632,0.006685916,1
0.005300136,0.003747943,0.003353642,0.005324612,1
0.002671457,0.001837695,0.001462204,0.003249033,1
0.005283708,0.003723897,0.00312391,0.007785685,1
0.005403307,0.003912089,0.003659202,0.00516591,1
0.003092916,0.002209407,0.002108207,0.002791272,1
0.006763296,0.003547573,0.002901848,0.00667964,1
0.002739909,0.001804543,0.001417812,0.003219285,1
0.005183513,0.00379599,0.003288811,0.007507957,1
0.005200106,0.00362315,0.003143584,0.00515845,1
0.006649457,0.005077308,0.00452885,0.009277282,1
0.005236271,0.00363824,0.003097892,0.005893407,1
0.006872029,0.005365022,0.004908577,0.009143091,1
0.005298122,0.003722177,0.003171975,0.00613688,1
0.003048043,0.002170817,0.002034256,0.002846608,1
0.004966238,0.003540844,0.002776272,0.008390604,1
0.007276852,0.005917124,0.005606909,0.01004983,1
0.006770123,0.005147156,0.00471522,0.008693635,1
0.006631464,0.005099068,0.004578098,0.009291451,1
0.005649246,0.004189592,0.004120659,0.005593006,1
0.005178487,0.003614946,0.002963852,0.006805901,1
0.006416117,0.005053584,0.004339969,0.010159604,1
0.007438895,0.006181662,0.006248574,0.009943743,1
0.006662005,0.005081506,0.004517866,0.009290516,1
0.00313369,0.002277226,0.002259766,0.002963546,1
0.006268283,0.004837655,0.004048398,0.010909484,1
0.005218958,0.003783685,0.003225775,0.007550303,1
0.006443505,0.004932025,0.004192175,0.010233226,1
0.006771066,0.005148116,0.004715608,0.008695155,1
0.006280011,0.004911236,0.004137917,0.01027169,1
0.00546571,0.003865803,0.003367573,0.006017244,1
0.005474436,0.004047426,0.003718833,0.007316106,1
0.005243741,0.003719871,0.003130332,0.006913999,1
0.003140951,0.00232676,0.002274239,0.003143952,1
0.006901423,0.005271595,0.004786268,0.008855423,1
0.006731012,0.005149125,0.004691065,0.008719945,1
0.006870865,0.005365591,0.004909427,0.00914619,1
0.00517252,0.003731988,0.003139886,0.007436671,1
0.005557182,0.00407863,0.003994431,0.005483919,1
0.007539882,0.006326628,0.006619712,0.009722958,1
0.005632522,0.004024528,0.003674033,0.005205043,1
0.005229281,0.003664087,0.003176679,0.005387674,1
0.006666068,0.005322857,0.004742128,0.010773922,1
0.003130886,0.002286832,0.00220119,0.002912179,1
0.002511772,0.001752076,0.00148006,0.00296749,1
0.005348758,0.003826239,0.003229005,0.007855234,1
0.005220098,0.003706412,0.003150458,0.006895331,1
0.005633401,0.004144915,0.003999625,0.006087777,1
0.004828859,0.00331574,0.002707161,0.006761899,1
0.005142849,0.003604961,0.002962203,0.0068463,1
0.006755977,0.005394187,0.005001246,0.010474714,1
0.006734306,0.005230801,0.004638432,0.009662137,1
0.006563963,0.005060518,0.00448987,0.010149225,1
0.003060228,0.002200599,0.002049379,0.002861023,1
0.006620088,0.005205324,0.004667119,0.009302274,1
0.005359482,0.003762339,0.003235874,0.006245358,1
0.005315857,0.003748207,0.003176762,0.007831206,1
0.004859676,0.003336314,0.002714426,0.006667906,1
0.006678886,0.005094411,0.004509637,0.009323704,1
0.005129427,0.003666121,0.003170093,0.006834282,1
0.006468283,0.004944803,0.004229251,0.009797068,1
0.005107582,0.003539331,0.002859968,0.007375809,1
0.005093613,0.003603124,0.003010012,0.007065003,1
0.003129879,0.002281726,0.002220261,0.002551676,1
0.006340835,0.004852696,0.004124858,0.010239795,1
0.006993509,0.003555613,0.002931205,0.006245849,1
0.003076485,0.002220942,0.002152715,0.002827048,1
0.006680647,0.005153655,0.004539422,0.010011274,1
0.003090441,0.002227695,0.002073031,0.002828522,1
0.006834503,0.003561043,0.002941628,0.006666908,1
0.006225556,0.004899805,0.004129754,0.010217098,1
0.005232469,0.003724084,0.003201067,0.00692556,1
0.006876511,0.003611207,0.002983128,0.007097244,1
0.006744615,0.00523948,0.004607911,0.009663876,1
0.007366599,0.005865258,0.005715788,0.009302655,1
0.00299699,0.002157709,0.002082069,0.003006071,1
0.006935811,0.005315011,0.004735088,0.00989544,1
0.005191848,0.003635946,0.003003529,0.005965273,1
0.006370788,0.004921734,0.004154004,0.01030609,1
0.0068278,0.00524031,0.004575085,0.00962326,1
0.004955166,0.003506938,0.002768757,0.008110275,1
0.005294363,0.003739082,0.003351818,0.005248948,1
0.006815207,0.005263923,0.00468158,0.009668728,1
0.006965064,0.003629916,0.002966378,0.006864079,1
0.005103579,0.003649262,0.003114572,0.007865107,1
0.005129385,0.003575766,0.002912175,0.007169458,1
0.005720104,0.004058394,0.003625456,0.006084122,1
0.005123931,0.003542886,0.002851539,0.007413556,1
0.005439671,0.003822328,0.003328749,0.0059694,1
0.006412664,0.005054559,0.00432959,0.010156577,1
0.006346333,0.004912619,0.004127395,0.010395169,1
0.003055766,0.002236327,0.002177835,0.002876704,1
0.005244038,0.003715384,0.003129001,0.006726968,1
0.006682093,0.005266712,0.004716217,0.009913493,1
0.006862053,0.003610851,0.002981585,0.007088892,1
0.007111538,0.00577323,0.005420301,0.010358315,1
0.006793025,0.005361802,0.004893031,0.009272841,1
0.006747465,0.00524118,0.004605121,0.009663825,1
0.003205058,0.002333792,0.002232173,0.002916637,1
0.006954412,0.005435858,0.004986073,0.009178349,1
0.006891961,0.003582767,0.002951511,0.006279913,1
0.005264662,0.003644235,0.003126317,0.006044467,1
0.005434722,0.003854532,0.003482572,0.005222429,1
0.005131619,0.003601255,0.002948287,0.007201329,1
0.004804823,0.003289272,0.002673869,0.006822747,1
0.003042028,0.002200544,0.002108,0.002804505,1
0.006717377,0.005190531,0.004671195,0.008756976,1
0.002509043,0.001731123,0.001360159,0.00320601,1
0.004966175,0.003430762,0.002783878,0.006808504,1
0.005246997,0.003702041,0.003085482,0.007034225,1
0.003176842,0.002384287,0.002405496,0.003149031,1
0.005126799,0.003624418,0.003010901,0.007038309,1
0.005310622,0.00373579,0.003168449,0.007827383,1
0.005082235,0.003563872,0.002923651,0.007030278,1
0.003056166,0.002234433,0.002185259,0.002881401,1
0.00728959,0.00563117,0.005249588,0.009008849,1
0.006683492,0.00525164,0.004693899,0.009924197,1
0.005239397,0.003616762,0.003061933,0.006008477,1
0.003195641,0.00232256,0.002233964,0.002914124,1
0.005635041,0.004036826,0.003601732,0.006676734,1
0.00314063,0.002253635,0.002162671,0.00279716,1
0.005623042,0.004008994,0.003521227,0.006420969,1
0.006844471,0.005235379,0.004743421,0.008840283,1
0.007431386,0.00604619,0.006072472,0.009490872,1
0.005228398,0.003681942,0.003073025,0.0060311,1
0.005352898,0.00383703,0.003242398,0.007852586,1
0.005285888,0.003734402,0.003128633,0.007001444,1
0.005166722,0.003615843,0.002960938,0.007062582,1
0.003157505,0.002373612,0.002357686,0.003258397,1
0.006651029,0.005073106,0.004520004,0.009278707,1
0.005204688,0.003760591,0.003176488,0.007552957,1
0.006874797,0.005275068,0.004773804,0.008425653,1
0.003208686,0.002332217,0.002225764,0.002899627,1
0.005296225,0.003719236,0.003167976,0.006133232,1
0.005373184,0.003809678,0.003443317,0.00525031,1
0.006681756,0.005270337,0.004721585,0.009910918,1
0.003162072,0.002366084,0.002378137,0.002330492,1
0.005114967,0.003605914,0.00293324,0.007861814,1
0.006744271,0.003526483,0.002880135,0.00662194,1
0.005190926,0.003705552,0.003223281,0.006886757,1
0.00724185,0.005512052,0.005053738,0.008849966,1
0.005199771,0.003581977,0.00298123,0.005988239,1
0.006773418,0.005257923,0.004591729,0.009653487,1
0.005254949,0.003729247,0.003227954,0.00513586,1
0.006644926,0.005159492,0.004589252,0.009282396,1
0.00686962,0.005252562,0.004756063,0.008380246,1
0.003076102,0.00222103,0.00215297,0.002827562,1
0.005132053,0.003602419,0.002949856,0.007207005,1
0.002660785,0.001827319,0.001447958,0.003267865,1
0.005160082,0.003630188,0.003027593,0.006809004,1
0.005138825,0.003604736,0.002951584,0.007173652,1
0.004999939,0.003596528,0.002842715,0.008427471,1
